ID,行政區,地址,店名,店家說明
00fd430d-53ea-4b83-85bf-ea42da2acda6,文山區,臺北市文山區臺北市文山區萬興里萬壽路23號,聖德科斯生機食品-政大門市,『聖德科斯』秉持安全、安心、健康之經營理念，提供國人不添加、不精製加工、保存食物的原味與營養的安心商品，對商品品質嚴格的把關，讓顧客皆能買得安心、吃得放心
019cac0d-a989-4a22-a101-236978484d3a,文山區,臺北市文山區順興里木新路二段２０８號,藤香厚工豆花,用非基改黃豆製作豆漿本是良心，是原則，是藤香今日立足的初衷。而為了追求豆漿的最佳香氣與口感，藤香捨棄了一般只用一種豆子的簡單，「搞剛(厚工)」地自己摸索出一套依比例拚配不同豆種的程序。從選豆、配豆、磨豆、煮漿到過濾的堅持中，點滴累積出老闆專注在意的濃厚豆香與潤喉甘芳。 豆花滑順綿密、入口即化的口感，搭配自製香濃豆漿，再淋上如蜜般香甜的特製火炒焦糖，絕對一碗接一碗。
02b68a5a-e422-49f2-b298-3d5c36f2b893,文山區,臺北市文山區指南路3段38巷18-2號,大頭土雞城餐廳,己有三十年以上的貓空老店，歡迎您的蒞臨。 滿仟送果汁一瓶，每桌限定二瓶
032d6281-3032-45ea-8e88-24b35c51f7a2,文山區,臺北市文山區樟新里木新路三段２３１號１樓,辛一鍋,我們有八種特色湯頭的小火鍋其中招牌麻辣鍋是搭配花椒，八角等天然藥材每日現熬煮是限量湯品，也有多種不辣的湯頭適合不吃辣的朋友
040f0609-b908-4ce1-8edf-9340b297a52a,文山區,臺北市文山區萬隆里景福街4號1樓,Qburger 文山萬隆店,
0440dfe8-4d44-4af6-8d56-93e6b5862345,文山區,臺北市文山區萬隆里羅斯福路五段２３８號１、２樓,康是美新萬隆門市,康是美藥妝店
049127c3-f7bd-4a6e-adc0-3cdecd422da8,文山區,臺北市文山區興得里興隆路３段６０號,鬍鬚張股份有限公司台北萬芳分公司,「鬍鬚張魯肉飯」品牌建立要追溯到民國四十九年，民生西路雙連市場對面的一個賣魯肉飯攤子開始。由於味道好、口味佳、真材實料，好口碑帶來極佳的生意。鬍鬚張創始人張炎泉先生，長期忙碌挪不出時間來整理他那和生意同樣茂盛的鬍子，久而久之，親近的老顧客就膩稱他為「鬍鬚張」，因此「鬍鬚張」之名從此就不脛而走，於是魯肉飯和鬍鬚張成了不可分割的註冊商標
05123884-101c-4b72-97e6-bc74d11d9ab6,文山區,臺北市文山區萬興里新光路２段３０號,石尚動物園商場兩月兩日,憑台北熊好券 多項優惠等你拿~ 有多種餐點及飲品等著您唷！！
06ef2ca6-9d07-4219-8f04-5dd2aeefbc06,文山區,臺北市文山區萬年里羅斯福路五段１７０巷３７號,天鵝桌遊館,新天鵝堡的旗艦桌遊館～ 來享受滿牆的桌遊、熱情的遊戲教學、香醇的義式咖啡和炙口的熱壓吐司喔！
079ba1ac-0ea4-4e37-b450-c1bc99828c46,文山區,臺北市文山區萬有里興隆路１段２２０號,裕興寢具棉被店,裕興寢具棉被店，是一家手工棉被專賣店，店裡產品以天然材質為主，蠶絲、棉花及布品堅持真材實料，以客人的健康及舒適感為第一。主打商品為純手工蠶絲被、棉花被，同時經銷品質優良的天然材質寢具。
