ID,行政區,地址,店名,店家說明
0838875d-0637-4102-a08e-f7a7766da537,內湖區,臺北市內湖區內湖路一段285號,捌伍大將(西湖市場85號攤),85
0a6e91bc-e782-477b-bcdf-749ca5621f20,內湖區,臺北市內湖區內湖路一段285號,小約翰手工薄餅披薩(西湖市場79號攤),79
0ea9f4e5-4f03-4e85-af97-a313ccf825e0,內湖區,臺北市內湖區內湖路一段285號,大元牛肉店(西湖市場48號攤),48號
0fe6a884-2cd7-4a47-ae3c-a3824a084241,內湖區,臺北市內湖區內湖路一段285號,沁琳(西湖市場114號攤),114
1ef62b57-24c6-46d9-878b-0acd6af86ca4,內湖區,臺北市內湖區內湖路一段285號,祥品果菜行(西湖市場1號攤),1
2503e2d0-03d3-4c41-b586-08b087dfc08f,內湖區,臺北市內湖區內湖路一段285號,聰哥放山土雞(西湖市場3號攤),3號攤
2606dbb8-605f-4ddd-929a-e1ffacdc0a24,內湖區,臺北市內湖區內湖路一段285號52號攤,馥香雞日式火鍋料(西湖市場52號攤),專營各式日本、台灣頂級火鍋料、日本竹輪、日本油揚豆皮、日本魚板、正外銷日本蒲燒白鰻、醉雞腿、油雞腿、各式暢銷熱門熟食小菜
289364d8-eb14-442a-b3cb-f280420093a1,內湖區,臺北市內湖區內湖路一段285號,咖哩嚕哆(西湖市場72號攤),72號
29d84df7-561c-4ec5-b276-144f19fa6ebf,內湖區,臺北市內湖區內湖路一段285號,新爺煲仔飯(西湖市場67號攤),67號
32ea0468-edd8-4f8d-bc84-6676a36a708c,內湖區,臺北市內湖區內湖路一段285號,彩精品坊(西湖市場117號攤),117號攤
33f3fe25-69a7-4114-8d88-3e69629c3926,內湖區,臺北市內湖區內湖路一段285號,六六麵條店  (西湖市場52號攤),無
356e6573-3fc9-4ae1-baee-259a1719ac74,內湖區,臺北市內湖區內湖路一段285號,三姐美食坊(西湖市場78號攤),78號攤
38e3a490-fd65-4b1a-9f05-8486067cb26c,內湖區,臺北市內湖區內湖路一段285號,65小站(西湖市場65號攤),飲食
3dcb8159-bc41-4818-964b-b89b5e22c177,內湖區,臺北市內湖區內湖路一段285號,新鮮水果行(西湖市場61號攤),61
3e5c5d7a-cd24-426d-8a9e-23ec6a24492e,內湖區,臺北市內湖區內湖路一段285號,楊家(西湖市場71號攤),捷運西湖站二樓美食街71攤楊家  佛跳牆、各式排骨酥湯 筒仔米糕、魯肉飯 雞肉飯、雞魯飯
41b3bf5f-0be0-45e0-b529-fcc2a3159809,內湖區,臺北市內湖區內湖路一段285號,純粮行(西湖市場76號攤),純粮行
425610d2-5f57-4ef8-b8c1-2865ddc7fa31,內湖區,臺北市內湖區內湖路一段285號,田園壽司(西湖市場54號攤),54號
42c0bf1f-c0f2-49e2-b0e7-1faa47b2da88,內湖區,臺北市內湖區內湖路一段285號,蓮華香商號(西湖市場30號攤),30
4a87a576-46d2-44a1-850b-d3f2b4d9b097,內湖區,臺北市內湖區內湖路一段285號,龜山島現撈魚(西湖市場33號攤),33
4a8aa1ff-1f71-4856-b741-3bb900a15aec,內湖區,臺北市內湖區內湖路一段285號,福記蔬果行(西湖市場42.43號攤),42
4b3a7b1c-2e65-4cab-88c5-9b99c57a0f73,內湖區,臺北市內湖區內湖路一段285號25號攤,珍香肉品專賣店(西湖市場25號攤),肉乾，肉鬆，肉條，牛肉乾等等...
4c9c9873-bf25-4305-ba14-2c29cf6afd7c,內湖區,臺北市內湖區內湖路一段285號,一番星拉麵(西湖市場202號攤),101
50c4d505-711a-4d9c-a512-ea5186526a8f,內湖區,臺北市內湖區內湖路一段285號,清清手工黑豬肉水餃(西湖市場39號攤),39
51f04f19-0be7-4a21-9a28-a9953505390e,內湖區,臺北市內湖區內湖路一段285號,琦美水產(西湖市場37號攤),37 號
57b3fe52-eb9d-44dd-b5c3-29385347dda9,內湖區,臺北市內湖區內湖路一段285號,我家水餃滷味(西湖市場22號攤),22
57ba1303-49a6-491f-9d2c-2da60173a49f,內湖區,臺北市內湖區內湖路一段285號,美瑞鮮魚號(西湖市場4號攤),4號
59e4bdf8-8eea-41de-9c3b-b3801958360f,內湖區,臺北市內湖區內湖路一段285號,家賓蔬果店（零售）(西湖市場11號攤),11
5b86933f-dd13-4d6a-ab55-ade80bc12388,內湖區,臺北市內湖區內湖路一段285號,ZenIn好食(西湖市場92號攤),92
5ee3c487-87a7-4755-a511-a3418d26dae8,內湖區,臺北市內湖區內湖路一段285號,越僑廣東粥(西湖市場89號攤),89攤
63064eb4-a512-41f7-9fb3-f93ecc91b314,內湖區,臺北市內湖區內湖路一段285號,加園烏龍麵(西湖市場86號攤),無
632a9300-00f7-4931-8a57-19574e36d85c,內湖區,臺北市內湖區內湖路一段285號,三普本舖(西湖市場285號攤),進口食品零嘴，日用乾貨
64b4b1ff-113b-452e-9b4b-5f5af0eef88f,內湖區,臺北市內湖區內湖路一段285號,現宰土雞(西湖市場38號攤),38
681b5c62-3623-48d9-88e9-1f170f721d89,內湖區,臺北市內湖區內湖路一段285號,兩丿嘉義雞肉飯(西湖市場69號攤),69
6d8423ad-f8f5-49b6-9022-7fb982bf1242,內湖區,臺北市內湖區內湖路一段285號,家庭五金(西湖市場56號攤),家庭五金
6ea8c8be-09d2-49bf-a6da-d2b2831a1859,內湖區,臺北市內湖區內湖路一段285號,麗山蔬果(禮盒）(西湖市場15號攤),15
70173b83-abe0-4b8e-a43e-b30dfc6aafbd,內湖區,臺北市內湖區內湖路一段285號二樓64攤,江太壽司(西湖市場64號攤),壽司專賣
712a6c69-c773-44f3-a425-60c6862daeab,內湖區,臺北市內湖區內湖路一段285號,Oops!S(西湖市場108號攤),108
7200d066-0f86-4266-8fbc-f3fcbcc1383e,內湖區,臺北市內湖區內湖路一段285號93號,韓式料理(西湖市場93號攤),韓式料理，烤肉飯，石鍋拌飯，泡菜海鮮鍋，韓式年糕
73254f7c-4ede-46c6-9084-17a60f126b0a,內湖區,臺北市內湖區內湖路一段285號,日和經絡按摩(西湖市場115號攤),115
733ebf96-a497-4d39-8ca0-405ae535f073,內湖區,臺北市內湖區內湖路一段285號,自然廚房(西湖市場95號攤),95
75f1802e-4f4d-428d-a37d-6fc69fbb8a55,內湖區,臺北市內湖區內湖路一段285號,御食事末廣(西湖市場83號攤),83
