ID,行政區,地址,店名,店家說明
0ecb1f90-01d2-4068-8dbe-53f76ce533c6,士林區,臺北市士林區文林路53號,士林夜市-佩佩屋服飾,我們是主要牛仔褲修身款和韓版女裝各類款式都有，歡迎參觀選購
0f841c4e-d6df-414b-85ce-fa12ed72f3b4,士林區,臺北市士林區基河路101號,士林市場-長隆彈珠(1F143號下午),長隆彈珠(1F143號下午)
0fde3931-2f4b-4fdc-9047-240e983c54d0,士林區,臺北市士林區士東路100號,士東市場 珍奇豆宴,「豆宴」由兩位豆類飲食同好打造，集結各地優質豆類產品於此平台，黃豆製品皆採古法製作，單純作法使味道保留天然香純，口感細緻綿密。真心地邀請更多朋友來此共赴一場「豆之饗宴」。
10848395-cf78-44ae-bb46-48febe52e2d6,士林區,臺北市士林區士東路100號1樓72攤位,士東市場 小吳麥菜(72號攤),小吳麥菜 經濟實惠 物美價廉
109251ff-701d-4f18-99b6-eda1d286b1ad,士林區,臺北市士林區文林路47號,士林夜市-KILLER 007,無
10c391a0-2ff1-47b1-83b7-13b8693ac190,士林區,臺北市士林區文林路43號,士林夜市-第一名女裝,無
10c51091-f2ec-44e0-a990-1348de15076c,士林區,臺北市士林區文林路99號,士林夜市-大上海生煎包,無
10f5439e-1ad9-4b02-a3dc-c43ab3768f29,士林區,臺北市士林區大南路49號,士林夜市-陳記九龍城香港茶（士林店大南）,道地港式茶飲，凍檸茶、絲襪奶茶。
1165d567-b16a-449f-8f6e-93e950e8ee9a,士林區,臺北市士林區基河路101號,士林市場-柚來玩(1F28號下午),柚來玩(1F28號下午)
11af1caf-7e94-4676-9127-56bd3e3639e9,士林區,臺北市士林區士東路100號,士東市場 士東海鮮,新鮮水產販售
122aa431-1129-4375-8538-7eebf1e21584,士林區,臺北市士林區大東路16-13號,士林夜市-好吃豬血糕,無
12315ed9-d4b9-41dc-ac4c-90ed70c96950,士林區,臺北市士林區基河路101號,士林市場-1F64號下午,1F64號下午
129ecca2-e742-44fa-a7de-d1aa32d8a270,士林區,臺北市士林區大南路83號,士林夜市-牛魔王牛排館-士林店,無
12c6764e-9e5e-47e3-a6f0-e7b82dd3622c,士林區,臺北市士林區士東路100號,士東市場 吉園圃安全蔬菜,１６號，您安心的好選擇
13161c7f-0d33-4595-9d91-264d6bb0606b,士林區,臺北市士林區士東路100號士東市場2樓164號攤,士東市場 任何故事館,台灣文創品牌及創作者寄售作品，台灣服飾，手作飾品，多元創作複合經驗，歡迎光臨!
144eeccc-ec86-4339-ad27-1d8498d010c6,士林區,臺北市士林區大南路42號,士林夜市-老士林任家焗烤海鮮,主要商品有：生蠔，扇貝，干貝，龍蝦，牛肉
14678553-7d26-4bf1-936f-7f69bf3a66e9,士林區,臺北市士林區大南路39號,士林夜市-口口口品大南牛排店,
148d2780-30e7-4b0f-8abe-e297476b3b7e,士林區,臺北市士林區大南路84號,士林夜市-高雄肉圓,本店家已有35年的歷史，肉圓皮使用在來米地瓜粉製作而成，清蒸不油膩吃起來爽口綿密入口即化，肉餡為全瘦肉，只使用台灣豬肉，食用起來完全不會有腥味，搭配獨特的醬汁會讓人想起古早味，四神湯：豬腸的精心烹調，在除去豬腸油，吃起來健康無負擔。搭配大骨熬煮2、3個小時，加上薏仁、當歸酒別有一番風味， 讓人一試成主顧，難以忘懷。
14927df9-b216-4f09-a27d-3aed115a52f5,士林區,臺北市士林區基河路101號,士林市場-麻將賓果(1F217號下午),士林市場-麻將賓果(1F217號下午)
14ed56f6-cb38-4161-a1bd-9d1baf3994be,士林區,臺北市士林區士東路100號,士東市場 杏壽司,32號攤，壽司
154ed41d-0227-40a6-b385-49d77c7c8db2,士林區,臺北市士林區基河路101號,士林市場1F 145水果(145號),^_^
15847fab-ae09-4c2f-8fa1-3899c7a1d1da,士林區,臺北市士林區士東路100號第84號攤,士東市場 雞肉攤,鮮雞肉
173b4a96-a64c-4185-96fd-b629bde65f0c,士林區,臺北市士林區大東路13-9號,士林夜市-甜心兒內衣店,無
17d7fa37-1b0a-497d-ba58-fc1d863e091a,士林區,臺北市士林區大南路47號1F,士林夜市--蜜汁燒烤,無
181cb264-90cb-434b-a4e8-f5361c60bffc,士林區,臺北市士林區士東路100號,士東市場 台灣土雞專賣店,66號攤
1828327d-0515-452a-a57b-234e4e2e2150,士林區,臺北市士林區士東路100號,士東市場 Coffee and tea,老闆精心挑選的好茶好咖啡
183f0f13-9944-422e-8275-5857694e30ed,士林區,臺北市士林區士東路100號,士東市場 甜馨,203
19129589-3d9d-41c5-9488-68d347f50048,士林區,臺北市士林區基河路1號,士林夜市-基河臭豆腐,民國77年開始至今，維持傳統小吃，臭豆腐、豬血湯、大腸肉羹麵線。
192a4180-62ca-4b24-ba51-956cc6130da5,士林區,臺北市士林區基河路101號,士林市場-1F224號下午,1F224號下午
19357512-6723-46ac-a94c-67c7302b02b1,士林區,臺北市士林區大東路13-1號,士林夜市-圈圈王國,遊戲
1b08d5f5-3ace-4eb0-a481-84df001734a2,士林區,臺北市士林區基河路101號,士林市場-長隆彈珠(1F下午147號),
1b47c5b1-5762-4ca7-8a03-727c91e4cbeb,士林區,臺北市士林區士東路100號,士東市場 蘭雅鮮花庄,各種鮮花送禮蘭花盆栽、花籃祝賀盆景
1bad31d4-246d-490d-8fe7-d01626e6642a,士林區,臺北市士林區基河路101號,士林市場B1 佳鴻（87）,無
1d2ec00e-6d7b-49d8-b739-f9495d960ec1,士林區,臺北市士林區基河路101號,士林市場B1 大頭龍（49號）,無
1d8dc7c9-e425-4917-b3af-f0a618bc046a,士林區,臺北市士林區基河路101號,士林市場-1F182號下午,1F182號下午
1f2a389b-f4b5-417a-8c8d-3beb93f866c1,士林區,臺北市士林區小東街16號,士林夜市-NENECHICKEN大南店,無
1facd405-374b-447e-9b91-37e7653e53b3,士林區,臺北市士林區基河路101號B1.24攤位,士林市場B1 日上鐵板燒,經典美味.香傳二代
206aa56a-3ee1-456e-a5d5-46ae2dca9e35,士林區,臺北市士林區基河路101號,士林市場B1 晶棧熱炒,2016年天下第一攤雙冠軍炒飯
20720e94-20b0-4d05-994e-1285335aaa14,士林區,臺北市士林區大東路51號,士林夜市-Chopsticks131,士林夜市大東路51號
21273a45-f23d-4d6d-bf92-b671a5e23dbc,士林區,臺北市士林區基河路 101 號,士林市場１樓第 170、176 號攤/挑戰灌籃高手 丟乒乓響叮噹,
2187e0cc-bc72-463d-9861-9b3332402094,士林區,臺北市士林區文林路101巷40號,士林夜市-恩薇爾專門店,無
22da59d3-f798-4d94-9dfa-a6a8ae078a12,士林區,臺北市士林區士東路100號2樓165室,士東市場 福慧藝術,起源於對中國結飾品的熱愛與著迷，作品背後都被賦予更深層次的故事跟意義，以宜古宜今的方式呈現給消費者，喜歡來這店的客人都能找都心喜的東西^^
23052867-b4bf-4c86-b1d9-49afdc163c0b,士林區,臺北市士林區大南路132號,士林夜市-丞祖胡椒餅101巷大南店,無
2463963f-7b07-4a5f-bf9f-1c72bdd1a9e0,士林區,臺北市士林區大東路14-3號,士林夜市-藍斯町皮鞋,實體店面可試穿尺碼，如需訂購團體鞋也可以預訂，店內有童鞋（卡通圖案：蜘蛛人、冰雪奇緣、角落生物、POLI、鯊魚寶寶………等等）、女鞋🥿、男鞋👞、男.女生的雨鞋、廚師鞋、工作鞋（鋼頭安全鞋）、室內鞋、女生拖鞋、男生拖鞋、防水洞洞鞋……………等等，樣式很多，歡迎👏來店內看實體商品
24651c53-cf6e-4554-b068-83b2d465a72a,士林區,臺北市士林區大南路49號-1        ,士林夜市-錢媽手工現榨金桔檸檬,無
24ff95b3-54ac-4851-b635-d490649ed4a6,士林區,臺北市士林區基河路101號,士林市場1F 小信信九宮格.軟木塞槍(133),簡單 復古 日本景品娃娃 限量娃娃 特殊娃娃 老闆人超級好
25297a64-943c-406d-883f-fafdfff7607b,士林區,臺北市士林區基河路101號,士林市場1F 銘發遊戲攤（1樓61.65.66號）,玩的開心，送的滿意
25a7e216-4d95-4dd9-8cc3-96f5d773ed3c,士林區,臺北市士林區士東路100號第213號攤,士東市場 213號攤,服飾
25d4e9ac-f354-4211-9309-f0656515cdf0,士林區,臺北市士林區文林路101巷口,士林夜市-郭家蔥油餅,無
271b6af5-6f0f-4c39-b5d8-ba479bd881f7,士林區,臺北市士林區士東路100號,士東市場20號 鍋料理,「新鮮吃鍋                 料理滿桌」  老闆用心嚴選商品，讓顧客能夠吃的安心
27f340d2-ff76-462a-8c62-88f09cdc4269,士林區,臺北市士林區大東路34號,士林夜市-百貨,無
290b5817-f090-4336-a8f5-f6d61bde92ea,士林區,臺北市士林區大東路36號1樓,韓版襪,
29687272-eba7-4703-b64d-cef0f433ffdf,士林區,臺北市士林區大東路8號,士林夜市-府廣商行,無
297d4870-3be0-43e4-8b69-dca1b761db06,士林區,臺北市士林區士東路100號13號攤,士東市場 啊囉哈鮮果吧,水果攤
2a2c7a28-9971-4263-9033-8e133805a477,士林區,臺北市士林區基河路101號,士林市場-1F77號下午,1F77號下午
2ac89698-0912-4444-8d89-9d63aa5ca085,士林區,臺北市士林區大東路50號,學姊冰店,
2bccaaf5-1d7d-4e30-91dc-985980c389b6,士林區,臺北市士林區基河路101號,士林市場1F 迷你釣蝦(225),迷你釣蝦！可現烤
2c4c4a3a-4fdf-47e5-99ba-76ae383ddc97,士林區,臺北市士林區義信里基河路１０１號,士林市場-士林老攤鐵板燒,創立於1988年 秉持用料實在 價格優惠之服務精神 是在地經營超過30年的優良名店
2d3a86e3-3397-4e51-8699-db32f916f2c0,士林區,臺北市士林區通河街323之1號,福華廣場攤販集中場第53號攤 月真豬肉攤,生鮮豬肉
2ddf4868-33a2-4e35-b891-9c14e5607b53,士林區,臺北市士林區基河路101號,士林市場-1F173號下午,1F173號下午
2e157bb8-0cc9-4b44-9512-240b800595f7,士林區,臺北市士林區基河路101號,士林市場-八禾大食館(B1F 71號),八禾大食館(B1F 71號)
2ee45730-57f2-46f6-b05c-76f5d9775513,士林區,臺北市士林區大南路23號,士林夜市-TONYA,韓系服飾
2f44a9ed-d15f-4a7d-8b79-b17a62d7c974,士林區,臺北市士林區士東路100號,士東市場 阿達水果,115號
2fc5bd41-19cd-4482-bd0d-701d25be5f93,士林區,臺北市士林區文林路47號,士林夜市-上百牛仔,無
30047b09-f1e4-4c16-8248-8be9dea98f9f,士林區,臺北市士林區基河路101號,士林市場1F 永勝茶商行(12號),天下第一攤
3005d1f0-fc2d-4d07-ac69-864fd5ba9bf9,士林區,臺北市士林區基河路101號,士林市場-1F89號下午,士林市場-1F89號下午
30cf350d-26a2-4876-adac-5e9df1171f88,士林區,臺北市士林區大東路41號,士林夜市-衣服,我們家專營下半身褲子比較多，兩件以上都有特惠價。
335d0707-7f06-4800-8bbd-66bede02b4c2,士林區,臺北市士林區基河路101號,士林市場1F 珍品五味黑糖薑母茶(195),黑糖薑母茶、桂圓紅棗茶、玫瑰四物飲、冰糖蜂蜜菊花茶、黑糖桂圓寒天海燕窩
3364b3e7-78ff-4839-a83c-dabd4709c1e7,士林區,臺北市士林區大東路11號,士林夜市-西服王子1號店(大東二店),無
34219d12-53a6-4598-91b8-47975c621aa2,士林區,臺北市士林區士東路100號,士東市場 215修改屋,我有三十年服裝工作經驗   可幫客人服務各種服裝修改。
34a92d7b-0e8f-4cb6-a147-832418645640,士林區,臺北市士林區士東路100號56攤位,士東市場 冰琍,位於天母的新式傳統市場-士東市場-中，美式復古的店面簡約且素雅，堅持選用純天然的原料、採取最樸實的工序，並創新多樣化的口味，走出精品的風格。人生就像冰品，在短暫的時間裏好好享受，活出最燦爛的風華。
34b8dea0-c841-4120-9afe-2c3d6d7530d6,士林區,臺北市士林區大東路25號,士林夜市-轉角遇到愛,服飾店
34be43b5-c33f-4561-b02d-6243d05dbae1,士林區,臺北市士林區士東路100號第169號攤,士東市場 璦蜜小品,服飾
34c7dc72-8f77-44c8-96da-900cf3a9eefd,士林區,臺北市士林區文林路39號,士林夜市-NO.39,專賣韓版男潮T 衣服.褲子.皮帶 配件等
35206709-dc11-4fa3-971b-3fe1ee5826f6,士林區,臺北市士林區士東路100號(2號攤）,士東市場 士東水餃(2號),使用當日新鮮蔬菜與台灣溫體黑豬肉手工現包水餃，無添加化學香料、調味料，讓顧客吃的安心無負擔
36bb332a-c441-46ff-888c-22a550ac87e0,士林區,臺北市士林區大南路6號,士林夜市-XCTRL(台北士林店),無
36c25a27-014c-449c-b89e-16e7aa736b82,士林區,臺北市士林區士東路100號,士東市場 萊美服飾,精美的日本舶來品，最新流行的大人小孩服飾、配件、包包應有盡有，歡迎來逛逛!
36d2c53d-69ad-4f51-a11d-7bf65ecad23f,士林區,臺北市士林區大南路48號,士林夜市-歐爸熱狗,歐帕醬醬雞滿300送愛心炸年糕一份 歐巴熱狗滿200多送一支歐巴熱狗
36d8265b-1bef-4c2b-8aaf-8cd053e891b2,士林區,臺北市士林區士東路100號,士東市場 客家莊_大玉園,農産加工品及客家傳統美食販售
38110512-265b-4aa9-8df6-7156dc1ef34e,士林區,臺北市士林區大東路36號,士林夜市-襪子,襪子 1雙50元 4雙180元
3853bb84-900d-4343-b97a-7799b0cb0e84,士林區,臺北市士林區基河路101號,士林市場-晶棧熱炒(B1F 39號),晶棧熱炒(B1F 39號)
386a6369-9e68-41f6-8c74-dff425015c67,士林區,臺北市士林區大東路32-1號,士林夜市-綠豆沙,無
3881d0a4-a856-46a9-89e6-cc0afb21f711,士林區,臺北市士林區基河路101號,士林市場-1F179號下午,1F179號下午
38ef2e9e-06cf-4500-bac8-0bb32c034d96,士林區,臺北市士林區大東路22號,士林夜市-ZEDD衣服,最懂女生想要的穿搭品牌
38fb64f6-68cd-4b16-9e23-9422315312d1,士林區,臺北市士林區大南路84號,士林夜市-阿亮麵線,士林廟口老店
3924699b-78f2-4617-ab37-25e89e7025c0,士林區,臺北市士林區安平街7號,安平街商圈-S-BOX士林鞋店,無
3948e16e-6130-4362-80c3-0ddea600fdd9,士林區,臺北市士林區文林路117號,士林夜市-飛來發彩券行(文林117號店),無
3a96d206-13f5-4048-88d8-ad479287ca04,士林區,臺北市士林區士東路100號,士東市場 花樣百出,我們店秉持著誠懇實在的態度對待客人並將最新鮮美麗的花朵呈現給客人，希望每個客人進到花店都能選到喜歡的花讓自己開心過生活
3aa9370d-82c9-42a6-9dc4-b2aa618d20c2,士林區,臺北市士林區大東路13-9號,士林夜市-阿媽蜜餞,無
3aba3ab2-49c4-4595-97b4-fdd23a7368d7,士林區,臺北市士林區文林路15-1號,士林夜市-手機超市,無
3bc8fb83-836f-471a-bd57-4e12d5dbd4aa,士林區,臺北市士林區士東路100號第63號攤,士東市場 士東牛肉莊,專售高級進口牛羊豬，台灣牛肉，台灣牛肉乾伴手禮
3be343af-bea2-4ef4-8709-b4ca58f87ff1,士林區,臺北市士林區大東路11號,士林夜市-國王沙爹,士林夜市-國王沙爹
3cb8090c-0bd0-4ac6-9844-25dd02478316,士林區,臺北市士林區大東路25號,士林夜市-沛女孩飾品店,歡迎使用優惠卷
3da4e662-6f4a-42de-b01a-5dc08733cf00,士林區,臺北市士林區基河路101號,士林市場-套圈圈(1F137號下午),套圈圈(1F137號下午)
3f02ce98-74db-4a2f-a4ab-0718866e6f0e,士林區,臺北市士林區通河街323之1號,福華廣場攤販集中場第110號攤 月鳳蔬果行,販售蔬菜水果
3f2d51b8-ea18-4f2e-a748-9155885153a7,士林區,臺北市士林區士東路100號120攤(士東市場),士東市場 阿娟水果,販售當季新鮮水果，品質優良、價格公道
3ffb0b76-9589-4b00-85db-4188cdc6d945,士林區,臺北市士林區大東路16-10號,士林夜市- I called Love,無
409a55f3-1220-4ab0-baae-3ec115b63a97,士林區,臺北市士林區中正路284號,華榮市場-豆花,飲食攤
40ee3b46-2dd6-4d48-b9e8-d0b08a2aaf0e,士林區,臺北市士林區大東路30-1號,士林夜市-柏儷鐘錶精品店,無
41bbf484-7ccb-424b-b574-549116dce07a,士林區,臺北市士林區大東路15-8號,士林夜市-日丸小舖,無
4264d3d7-8031-4c84-88e9-b7d1ead2be86,士林區,臺北市士林區基河路101號地下一樓 10～12號攤位,士林市場B1 老攤鐵板燒,創立於1988年士林夜市第一家鐵板燒創始店 秉持食材新鮮 用料實在 價格優惠之服務精神 是在地經營30年以上的優良名店
4347f10c-f3eb-4b46-b9ee-65daff522212,士林區,臺北市士林區士東路100號,士東市場 草山蔬菜,販售有機蔬菜
4354f16f-3bb0-4da9-9a74-c1ab28e7bacf,士林區,臺北市士林區基河路9號,士林夜市-美人果汁,飲料
4395ec67-9c79-4add-bb64-5ceba1f15bf2,士林區,臺北市士林區基河路101號,士林市場-1F209號下午,1F209號下午
4397bcf9-27ba-4735-9e78-805f4a89d738,士林區,臺北市士林區士東路100號第196號攤,士東市場 士東珠寶,珠寶
43a0cece-3128-4e25-9ea3-a1caf0abb013,士林區,臺北市士林區基河路101號,士林市場-彈珠枱(1F222號下午),彈珠枱(1F222號下午)
448c7c96-8127-4d47-8419-e8a7a3fb2223,士林區,臺北市士林區基河路101號,士林市場--來來發彈珠台(1F下午169號),100元 300顆
45dde36f-7f44-46c9-8c45-5a4eec85fccb,士林區,臺北市士林區基河路7-1號,士林夜市-士林炸鮮奶,無
47a4c84e-8451-4cd1-b528-d9ae65e981a4,士林區,臺北市士林區大東路43號,士林夜市-A.H SHOP (大東店43號),無
481761b4-a2d0-4c15-9593-4f17e6a30bbb,士林區,臺北市士林區大南路7-1號,士林夜市-無店名魷魚羹,無
48e7b174-65cc-429a-8168-82f2bf08bd3d,士林區,臺北市士林區士東路100號,士東市場 百搭精品,服飾 174號攤
4a031f20-11f6-47ee-b889-4c2fa40c4266,士林區,臺北市士林區士東路100號第68號攤,士東市場 草歌健康蔬果調飲,現切水果、果汁
4abcba94-1105-44ed-acb1-997d5c67f543,士林區,臺北市士林區大東路15-5號,士林夜市-美麗飾品,無
4af1ca33-4d26-4842-8ed7-6c43eb0dbf68,士林區,臺北市士林區文林路143號,士林夜市-飛來發彩券行(文林143號店),無
4bbdad46-59a1-41e0-9755-c75d72aaf0a3,士林區,臺北市士林區士東路100號154攤,士東市場 目鏡麵攤,目鏡麵攤專營切仔麵 陽春麵 嘴邊肉 傳統口味
4c633961-2d30-4c4e-ba58-0800303aed0e,士林區,臺北市士林區通河街323之1號,福華廣場攤販集中場第35號攤 益昌雞鴨商行,營業項目： 現滴雞精、玉米雞、土雞、放山雞等各式生鮮雞肉。
4d50d751-f682-48ce-ab31-9b3d861a80e7,士林區,臺北市士林區大東路9號,士林夜市-Lucy＇s飾品,無
4da3dc56-eb7e-494c-98bf-b75a06a2d816,士林區,臺北市士林區大南路84號 (慈諴宮前),士林夜市-士林廟口好吃肉包,無
4e13fae7-c501-43cb-8cae-a595e6a4f3bd,士林區,臺北市士林區文林路39號,士林夜市-野生大海螺,來自深海的野生海螺，非人工養殖，無飼料問題。 純天然，純野生，吃的到大海的味道。
50c673b9-622c-418e-a464-81f49a878b58,士林區,臺北市士林區大東路39號,士林夜市-老士林複合式廚房,無
50e00a85-816a-48e1-910c-4d1b86b4ada1,士林區,臺北市士林區文林路24號,士林夜市-珍茶道,飲食店
51fbbf9b-3ff5-4b44-9e7c-3912d8e1722d,士林區,臺北市士林區士東路100號,士東市場 波特肉品,優良豬肉專賣
5202b003-7dbc-4c2e-99d5-0f5ad3a45d62,士林區,臺北市士林區安平街13號,安平街商圈-星宇飾品,無
535784dc-9106-4c6d-b5d9-1d00f6183a9f,士林區,臺北市士林區文林路97號,士林夜市-97服飾攤,無
540afc6a-5e17-43b6-94b0-f85cbfbcfa91,士林區,臺北市士林區士東路100號,士東市場 佳味燒臘,滷豬肉 魯牛肉 鹽水雞 燻茶雞 烤雞 海蜇皮
546ba091-462c-470a-be71-bbe216dd1df0,士林區,臺北市士林區基河路101號,士林市場-八禾大食館(B1F 68號),八禾大食館(B1F 68號)
5484c00a-e132-4e19-a2e3-90ce41f4981a,士林區,臺北市士林區義信里大東路15號,士林夜市-忠誠號,士林夜市因疫情影響人潮不若以往  但忠誠號蚵仔煎仍然屹立不搖  靠的是依舊實力堅強的美味餐點和良好的服務   地址:台北市士林區大東路15-32號  電話:   (02) 2883-8833  營業時間:  周一至周四15:30~1:00，周五15:30~1:30，周六14:30~1:30，周日14:30~1:00(店家公告為準)
553520da-b4cd-4870-8d39-813b441fcef5,士林區,臺北市士林區士東路100號,士東市場 唯采果物,果物士東100號
554a990c-52ea-441a-a98c-d287444b8ae0,士林區,臺北市士林區士東路100號,士東市場 哈林水果,水果零售
556d93fb-7f4b-4e29-8365-9eadb39fe233,士林區,臺北市士林區文林路71號,士林夜市-Kate Space.文林71女裝,士林夜市-文林路71號騎樓女裝
5574900c-8287-4b08-9049-df8582a44dae,士林區,臺北市士林區大東路28號,士林夜市-SHINY ISLAND,無
5625dfc5-52ec-4f0f-a835-ec8f300c3144,士林區,臺北市士林區大南路126號,士林夜市-包不停帽子店,這裡帽子超好戴，老闆娘一直包一直包，包不停
565725fd-cc29-41c7-948f-acf4bcb811c1,士林區,臺北市士林區基河路101號,士林市場-230箭(1F207號下午),230箭(1F207號下午)
5675ec2b-b0d2-4a11-88a2-53fd14df4ae6,士林區,臺北市士林區大東路１４號１樓,士林夜市-永華童裝,專營兒童親子服飾、台灣觀光紀念T恤、韓版服飾、台灣品牌服飾、貝比彌月禮盒、畢業禮服、小花童西裝、大童服飾、中小童服飾、家居服服飾。 另類特殊造型服飾(抓週、萬聖節、聖誕節)。 及傳統中國風服飾(旗袍、阿哥裝)。 我們的店面經營40多年，提供多樣化的商品，誠摯邀請您來購物。
